time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-5.8,45.98,2.0,1.3,,47.013000000000154,11.181999999999915
2026-01-21T07:00+00:00,-7.0,50.2,1.8,0.9,-1.1,47.013000000000154,11.181999999999915
2026-01-21T08:00+00:00,-5.2,41.32,1.5,0.9,167048.5,47.013000000000154,11.181999999999915
2026-01-21T09:00+00:00,-4.7,46.53,1.4,0.8,900530.4,47.013000000000154,11.181999999999915
2026-01-21T10:00+00:00,-3.1,57.08,1.1,0.7,2057716.4,47.013000000000154,11.181999999999915
2026-01-21T11:00+00:00,-1.1,65.2,0.4,0.4,3381952.1,47.013000000000154,11.181999999999915
2026-01-21T12:00+00:00,-0.2,64.12,-0.4,0.0,4704267.6,47.013000000000154,11.181999999999915
2026-01-21T13:00+00:00,-0.7,54.28,-0.7,-0.3,5907536.3,47.013000000000154,11.181999999999915
2026-01-21T14:00+00:00,-1.5,61.79,-0.2,-0.1,6875271.5,47.013000000000154,11.181999999999915
2026-01-21T15:00+00:00,-2.7,62.31,0.5,0.0,7405861.8,47.013000000000154,11.181999999999915
2026-01-21T16:00+00:00,-4.1,47.72,1.3,0.6,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T17:00+00:00,-5.3,42.78,1.6,0.8,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T18:00+00:00,-7.7,53.5,1.8,0.8,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T19:00+00:00,-10.2,66.72,1.9,0.8,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T20:00+00:00,-12.2,78.16,2.0,1.0,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T21:00+00:00,-12.2,72.06,1.9,1.0,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T22:00+00:00,-12.2,70.36,1.9,1.1,7522988.5,47.013000000000154,11.181999999999915
2026-01-21T23:00+00:00,-12.2,68.7,1.9,1.0,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T00:00+00:00,-11.9,63.19,1.8,0.9,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T01:00+00:00,-10.4,52.78,1.8,0.9,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T02:00+00:00,-8.1,39.27,1.5,0.9,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T03:00+00:00,-10.1,49.42,1.3,0.8,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T04:00+00:00,-12.3,61.57,1.6,1.0,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T05:00+00:00,-13.2,66.92,1.6,0.9,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T06:00+00:00,-12.7,60.44,1.7,0.9,7522988.5,47.013000000000154,11.181999999999915
2026-01-22T07:00+00:00,-12.2,57.87,1.7,0.9,7523628.6,47.013000000000154,11.181999999999915
2026-01-22T08:00+00:00,-8.8,40.87,1.8,0.8,7700278.6,47.013000000000154,11.181999999999915
2026-01-22T09:00+00:00,-5.3,31.47,1.3,0.7,8467682.5,47.013000000000154,11.181999999999915
2026-01-22T10:00+00:00,-3.1,30.56,0.7,0.4,9657510.4,47.013000000000154,11.181999999999915
2026-01-22T11:00+00:00,-2.1,51.81,0.1,0.0,11012467.8,47.013000000000154,11.181999999999915
2026-01-22T12:00+00:00,-1.5,44.77,-0.4,-0.1,12362304.8,47.013000000000154,11.181999999999915
2026-01-22T13:00+00:00,-1.5,44.63,-0.6,-0.2,13591175.0,47.013000000000154,11.181999999999915
2026-01-22T14:00+00:00,-1.9,46.73,-0.4,-0.1,14580031.5,47.013000000000154,11.181999999999915
2026-01-22T15:00+00:00,-2.7,49.85,0.3,0.1,15133663.1,47.013000000000154,11.181999999999915
2026-01-22T16:00+00:00,-4.0,39.61,1.1,0.5,15257190.2,47.013000000000154,11.181999999999915
2026-01-22T17:00+00:00,-5.4,35.1,1.6,0.6,15257830.2,47.013000000000154,11.181999999999915
2026-01-22T18:00+00:00,-6.1,34.74,1.8,0.6,15257830.2,47.013000000000154,11.181999999999915
2026-01-22T19:00+00:00,-6.4,37.04,1.8,0.6,15257830.2,47.013000000000154,11.181999999999915
2026-01-22T20:00+00:00,-6.5,39.4,1.8,0.7,15257830.2,47.013000000000154,11.181999999999915
2026-01-22T21:00+00:00,-7.0,40.06,1.8,0.7,15257830.2,47.013000000000154,11.181999999999915
2026-01-22T22:00+00:00,-9.4,50.18,1.8,0.8,15257830.2,47.013000000000154,11.181999999999915
2026-01-22T23:00+00:00,-10.6,52.85,1.7,1.0,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T00:00+00:00,-8.3,39.97,1.6,0.9,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T01:00+00:00,-6.7,34.99,1.5,0.9,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T02:00+00:00,-6.5,39.08,1.3,0.9,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T03:00+00:00,-6.1,42.82,1.3,0.6,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T04:00+00:00,-6.1,45.34,0.9,0.2,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T05:00+00:00,-8.0,57.9,0.9,0.2,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T06:00+00:00,-8.5,62.87,1.3,0.3,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T07:00+00:00,-4.5,46.83,2.0,0.4,15257830.2,47.013000000000154,11.181999999999915
2026-01-23T08:00+00:00,-3.6,48.62,2.1,0.2,15402478.4,47.013000000000154,11.181999999999915
2026-01-23T09:00+00:00,-2.9,56.07,2.4,0.6,15771779.5,47.013000000000154,11.181999999999915
2026-01-23T10:00+00:00,-2.5,58.69,2.5,1.0,16599986.8,47.013000000000154,11.181999999999915
2026-01-23T11:00+00:00,-2.0,59.96,2.8,1.6,17734131.6,47.013000000000154,11.181999999999915
2026-01-23T12:00+00:00,-2.1,61.42,3.0,1.8,19044286.4,47.013000000000154,11.181999999999915
2026-01-23T13:00+00:00,-2.2,62.93,2.9,1.6,20255235.6,47.013000000000154,11.181999999999915
2026-01-23T14:00+00:00,-2.2,60.39,2.5,1.5,21164727.5,47.013000000000154,11.181999999999915

